261 3328.257800 4.047E-22 2.184E+01.05780.107 1378.34470.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 25f     3666431212 2 1 1 1    53.0   51.0
261 3328.582800 4.656E-21 1.949E+01.07040.126 1015.24680.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 18f     3666431212 2 1 1 1   117.0  111.0
261 3328.760800 2.422E-23 2.254E+01.06350.116 1939.37890.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    R 22f     3466431212 2 1 1 1    47.0   45.0
261 3328.836800 3.231E-21 2.378E+01.07040.126 1131.30640.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 18e     3666431212 2 1 1 1   117.0  111.0
261 3328.883800 2.661E-23 2.451E+01.06350.116 1937.23410.75-.001000 001 1 1 1-1- g 000 1 1 1-1- u                    R 22f     3466431212 2 1 1 1    47.0   45.0
261 3329.015606 5.339E-20 2.016E+01.07560.138  247.02400.75-.001000 001 0 0 0 0+ u 000 0 0 0 0+ g                    R 14e     466643 2 2 2 1 1 1    31.0   29.0
261 3329.065800 2.717E-22 2.030E+01.05970.110 1437.23710.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 24f     3666431212 2 1 1 1    51.0   49.0
261 3329.074800 2.887E-22 1.988E+01.05600.104 1435.96280.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 26e     3666431212 2 1 1 1    55.0   53.0
261 3329.089800 3.391E-23 1.842E+01.06350.116 1828.59610.75-.001000 001 2 0 0 0+ u 000 2 0 0 0+ g                    R 22e     3466431212 2 1 1 1    47.0   45.0
261 3329.118800 1.861E-23 2.906E+01.06350.116 2045.76970.75-.001000 001 0 2 0 0+ u 000 0 2 0 0+ g                    R 22e     3466431212 2 1 1 1    47.0   45.0
261 3329.192800 7.251E-23 2.255E+01.06350.116 1939.80520.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    R 22e     3466431212 2 1 1 1   141.0  135.0
261 3329.201813 2.708E-20 2.448E+01.06710.121  493.90460.75-.001000 010 1 1 0 0+ u 000 0 0 0 0+ g                    R 20e     466643 2 2 2 1 1 1    43.0   41.0
261 3329.333800 1.700E-22 1.604E+01.05780.107 1493.15200.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 25e     3666431212 2 1 1 1    53.0   51.0
261 3329.334800 3.083E-23 2.053E+01.06160.113 1879.03310.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    R 23f     3466431212 2 1 1 1    49.0   47.0
261 3329.448800 1.035E-22 2.275E+01.06160.113 1877.00650.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    R 23e     3466431212 2 1 1 1   147.0  141.0
261 3329.540800 4.009E-23 2.186E+01.06350.116 2055.32980.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    R 22f     3466431212 2 1 1 1   141.0  135.0
261 3329.565800 1.467E-24 1.488E+01.05070.094 2484.28960.75-.001000 010 1 3-1 3  u 000 0 2 0 2  g                    R 29f     3466431212 2 1 1 1    61.0   59.0
262 3329.835900 2.090E-21 3.985E+01.06710.121  482.06100.75-.001000 001 0 0 0 0+   000 0 0 0 0+                      R 20e     006643 0 0 2 1 1 1   344.0  328.0
261 3329.878800 9.525E-22 2.121E+01.07040.126 1132.90870.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 18f     3666431212 2 1 1 1    39.0   37.0
261 3329.938800 1.022E-23 2.190E+01.04770.087 2403.48390.75-.001000 010 3 1 1-1+ u 000 2 0 0 0+ g                    R 31e     3466431212 2 1 1 1   195.0  189.0
261 3330.054800 4.330E-24 1.836E+01.04630.083 2550.14360.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    R 32f     3466431212 2 1 1 1   201.0  195.0
261 3330.130800 1.333E-23 2.188E+01.06350.116 2055.92160.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    R 22e     3466431212 2 1 1 1    47.0   45.0
261 3330.271800 3.464E-23 2.438E+01.06530.118 1872.72770.75-.001000 001 1 1 1-1+ g 000 1 1 1-1+ u                    R 21e     3466431212 2 1 1 1    45.0   43.0
261 3330.327800 4.248E-21 2.085E+01.06880.124 1058.07970.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 19e     3666431212 2 1 1 1   123.0  117.0
261 3330.380800 9.443E-22 2.208E+01.05600.104 1439.61550.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 26f     3666431212 2 1 1 1   165.0  159.0
261 3330.741800 1.298E-21 1.930E+01.06880.124 1060.06180.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 19f     3666431212 2 1 1 1    41.0   39.0
261 3330.872800 5.832E-23 2.261E+01.06160.113 1993.57130.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    R 23f     3466431212 2 1 1 1   147.0  141.0
261 3330.944800 9.111E-22 2.381E+01.06880.124 1175.96640.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 19e     3666431212 2 1 1 1    41.0   39.0
261 3330.978800 6.406E-23 2.458E+01.06160.113 1991.43440.75-.001000 001 1 1 1-1- g 000 1 1 1-1- u                    R 23f     3466431212 2 1 1 1   147.0  141.0
261 3331.109800 6.620E-22 1.997E+01.05410.101 1499.30110.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 27e     3666431212 2 1 1 1   171.0  165.0
261 3331.187800 4.479E-23 2.913E+01.06160.113 2099.91650.75-.001000 001 0 2 0 0+ u 000 0 2 0 0+ g                    R 23e     3466431212 2 1 1 1   147.0  141.0
261 3331.196800 8.155E-23 1.848E+01.06160.113 1883.00510.75-.001000 001 2 0 0 0+ u 000 2 0 0 0+ g                    R 23e     3466431212 2 1 1 1   147.0  141.0
261 3331.205620 1.424E-19 2.001E+01.07460.135  282.30140.75-.001000 001 0 0 0 0+ u 000 0 0 0 0+ g                    R 15e     466643 2 2 2 1 1 1    99.0   93.0
261 3331.222800 6.488E-22 2.073E+01.05780.107 1496.18980.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 25f     3666431212 2 1 1 1   159.0  153.0
261 3331.334926 6.715E-20 2.461E+01.06530.118  543.26350.75-.001000 010 1 1 0 0+ u 000 0 0 0 0+ g                    R 21e     466643 2 2 2 1 1 1   135.0  129.0
261 3331.362800 3.941E-22 1.609E+01.05600.104 1554.21240.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 26e     3666431212 2 1 1 1   165.0  159.0
261 3331.372800 1.940E-23 2.263E+01.06160.113 1994.07670.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    R 23e     3466431212 2 1 1 1    49.0   47.0
261 3331.420800 7.327E-23 2.060E+01.05970.110 1935.55290.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    R 24f     3466431212 2 1 1 1   153.0  147.0
261 3331.527800 2.736E-23 2.282E+01.05970.110 1933.28960.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    R 24e     3466431212 2 1 1 1    51.0   49.0
261 3331.609800 3.229E-24 1.492E+01.04910.091 2554.95460.75-.001000 010 1 3-1 3  u 000 0 2 0 2  g                    R 30f     3466431212 2 1 1 1   189.0  183.0
261 3331.647800 1.073E-23 2.195E+01.06160.113 2109.56350.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    R 23f     3466431212 2 1 1 1    49.0   47.0
262 3331.884000 1.740E-21 4.012E+01.06530.118  530.23700.75-.001000 001 0 0 0 0+   000 0 0 0 0+                      R 21e     006643 0 0 2 1 1 1   360.0  344.0
261 3332.009800 2.433E-24 2.195E+01.04630.083 2479.19480.75-.001000 010 3 1 1-1+ u 000 2 0 0 0+ g                    R 32e     3466431212 2 1 1 1    67.0   65.0
261 3332.057800 1.008E-24 1.840E+01.04500.081 2630.19920.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    R 33f     3466431212 2 1 1 1    69.0   67.0
261 3332.090800 2.376E-21 2.089E+01.06880.124 1177.74630.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 19f     3666431212 2 1 1 1   123.0  117.0
261 3332.330800 3.208E-23 2.195E+01.06160.113 2110.26100.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    R 23e     3466431212 2 1 1 1   147.0  141.0
261 3332.346800 8.451E-23 2.445E+01.06350.116 1924.52540.75-.001000 001 1 1 1-1+ g 000 1 1 1-1+ u                    R 22e     3466431212 2 1 1 1   141.0  135.0
261 3332.443800 1.176E-21 2.077E+01.06710.121 1105.04020.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 20e     3666431212 2 1 1 1    43.0   41.0
261 3332.489800 2.418E-22 2.232E+01.05410.101 1503.23340.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 27f     3666431212 2 1 1 1    57.0   55.0
261 3332.887800 3.211E-21 1.911E+01.06710.121 1107.23020.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 20f     3666431212 2 1 1 1   129.0  123.0
261 3332.972800 1.540E-23 2.268E+01.05970.110 2050.11250.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    R 24f     3466431212 2 1 1 1    51.0   49.0
261 3333.037800 2.281E-21 2.384E+01.06710.121 1222.97190.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 20e     3666431212 2 1 1 1   129.0  123.0
261 3333.057800 1.691E-23 2.465E+01.05970.110 2047.98380.75-.001000 001 1 1 1-1- g 000 1 1 1-1- u                    R 24f     3466431212 2 1 1 1    51.0   49.0
261 3333.129800 1.666E-22 2.007E+01.05240.098 1564.97550.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 28e     3666431212 2 1 1 1    59.0   57.0
261 3333.244800 1.183E-23 2.922E+01.05970.110 2156.40260.75-.001000 001 0 2 0 0+ u 000 0 2 0 0+ g                    R 24e     3466431212 2 1 1 1    51.0   49.0
261 3333.292800 2.150E-23 1.853E+01.05970.110 1939.78100.75-.001000 001 2 0 0 0+ u 000 2 0 0 0+ g                    R 24e     3466431212 2 1 1 1    51.0   49.0
261 3333.366800 1.700E-22 2.119E+01.05600.104 1557.49170.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 26f     3666431212 2 1 1 1    55.0   53.0
261 3333.376800 1.003E-22 1.615E+01.05410.101 1617.61180.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 27e     3666431212 2 1 1 1    57.0   55.0
261 3333.382193 4.157E-20 1.987E+01.07330.132  319.92750.75-.001000 001 0 0 0 0+ u 000 0 0 0 0+ g                    R 16e     466643 2 2 2 1 1 1    35.0   33.0
261 3333.455087 1.826E-20 2.474E+01.06350.116  594.96660.75-.001000 010 1 1 0 0+ u 000 0 0 0 0+ g                    R 22e     466643 2 2 2 1 1 1    47.0   45.0
261 3333.493800 1.910E-23 2.066E+01.05780.107 1994.42630.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    R 25f     3466431212 2 1 1 1    53.0   51.0
261 3333.546800 4.608E-23 2.270E+01.05970.110 2050.70680.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    R 24e     3466431212 2 1 1 1   153.0  147.0
261 3333.591800 6.427E-23 2.289E+01.05780.107 1991.91320.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    R 25e     3466431212 2 1 1 1   159.0  153.0
261 3333.741800 2.549E-23 2.201E+01.05970.110 2166.14750.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    R 24f     3466431212 2 1 1 1   153.0  147.0
262 3333.920900 1.420E-21 4.011E+01.06350.116  580.70100.75-.001000 001 0 0 0 0+   000 0 0 0 0+                      R 22e     006643 0 0 2 1 1 1   376.0  360.0
261 3334.043800 2.088E-24 1.845E+01.04500.081 2712.60860.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    R 34f     3466431212 2 1 1 1   213.0  207.0
261 3334.071800 5.148E-24 2.200E+01.04500.081 2557.27250.75-.001000 010 3 1 1-1+ u 000 2 0 0 0+ g                    R 33e     3466431212 2 1 1 1   207.0  201.0
261 3334.293800 6.486E-22 2.054E+01.06710.121 1224.93840.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 20f     3666431212 2 1 1 1    43.0   41.0
261 3334.411800 2.261E-23 2.452E+01.06160.113 1978.66430.75-.001000 001 1 1 1-1+ g 000 1 1 1-1+ u                    R 23e     3466431212 2 1 1 1    49.0   47.0
261 3334.527800 8.466E-24 2.203E+01.05970.110 2166.96290.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    R 24e     3466431212 2 1 1 1    51.0   49.0
261 3334.546800 2.887E-21 2.067E+01.06530.118 1154.34300.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 21e     3666431212 2 1 1 1   135.0  129.0
261 3334.586800 5.505E-22 2.258E+01.05240.098 1569.19710.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 28f     3666431212 2 1 1 1   177.0  171.0
261 3335.018800 8.696E-22 1.890E+01.06530.118 1156.75130.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 21f     3666431212 2 1 1 1    45.0   43.0
261 3335.061800 3.614E-23 2.276E+01.05780.107 2109.00170.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    R 25f     3466431212 2 1 1 1   159.0  153.0
261 3335.117800 6.257E-22 2.385E+01.06530.118 1272.32200.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 21e     3666431212 2 1 1 1    45.0   43.0
261 3335.121800 3.964E-23 2.471E+01.05780.107 2106.88090.75-.001000 001 1 1 1-1- g 000 1 1 1-1- u                    R 25f     3466431212 2 1 1 1   159.0  153.0
261 3335.135800 3.726E-22 2.016E+01.05070.094 1632.98440.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 29e     3666431212 2 1 1 1   183.0  177.0
261 3335.292800 2.774E-23 2.929E+01.05780.107 2215.22630.75-.001000 001 0 2 0 0+ u 000 0 2 0 0+ g                    R 25e     3466431212 2 1 1 1   159.0  153.0
261 3335.375800 2.267E-22 1.620E+01.05240.098 1683.34920.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 28e     3666431212 2 1 1 1   177.0  171.0
261 3335.375800 5.035E-23 1.858E+01.05780.107 1998.92370.75-.001000 001 2 0 0 0+ u 000 2 0 0 0+ g                    R 25e     3466431212 2 1 1 1   159.0  153.0
261 3335.496800 3.960E-22 2.166E+01.05410.101 1621.14180.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 27f     3666431212 2 1 1 1   171.0  165.0
261 3335.545011 1.075E-19 1.970E+01.07190.129  359.90150.75-.001000 001 0 0 0 0+ u 000 0 0 0 0+ g                    R 17e     466643 2 2 2 1 1 1   111.0  105.0
261 3335.551800 4.424E-23 2.072E+01.05600.104 2055.65330.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    R 26f     3466431212 2 1 1 1   165.0  159.0
261 3335.562197 4.406E-20 2.486E+01.06160.113  649.01330.75-.001000 010 1 1 0 0+ u 000 0 0 0 0+ g                    R 23e     466643 2 2 2 1 1 1   147.0  141.0
261 3335.638800 1.656E-23 2.296E+01.05600.104 2052.87770.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    R 26e     3466431212 2 1 1 1    55.0   53.0
261 3335.715800 1.201E-23 2.278E+01.05780.107 2109.69530.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    R 25e     3466431212 2 1 1 1    53.0   51.0
261 3335.822800 6.644E-24 2.208E+01.05780.107 2225.08110.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    R 25f     3466431212 2 1 1 1    53.0   51.0
262 3335.946000 1.150E-21 4.031E+01.06160.113  633.45300.75-.001000 001 0 0 0 0+   000 0 0 0 0+                      R 23e     006643 0 0 2 1 1 1   392.0  376.0
261 3336.465800 5.372E-23 2.458E+01.05970.110 2035.14280.75-.001000 001 1 1 1-1+ g 000 1 1 1-1+ u                    R 24e     3466431212 2 1 1 1   153.0  147.0
261 3336.488800 1.570E-21 2.018E+01.06530.118 1274.48440.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 21f     3666431212 2 1 1 1   135.0  129.0
261 3336.634800 7.773E-22 2.057E+01.06350.116 1205.98740.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 22e     3666431212 2 1 1 1    47.0   45.0
261 3336.669800 1.376E-22 2.286E+01.05070.094 1637.50560.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 29f     3666431212 2 1 1 1    61.0   59.0
261 3336.721800 1.984E-23 2.209E+01.05780.107 2226.02710.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    R 25e     3466431212 2 1 1 1   159.0  153.0
261 3337.126800 9.149E-23 2.027E+01.04910.091 1703.32690.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 30e     3666431212 2 1 1 1    63.0   61.0
261 3337.136800 2.090E-21 1.868E+01.06350.116 1208.62410.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 22f     3666431212 2 1 1 1   141.0  135.0
261 3337.138800 9.298E-24 2.283E+01.05600.104 2170.23750.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    R 26f     3466431212 2 1 1 1    55.0   53.0
261 3337.169800 1.020E-23 2.479E+01.05600.104 2168.12480.75-.001000 001 1 1 1-1- g 000 1 1 1-1- u                    R 26f     3466431212 2 1 1 1    55.0   53.0
261 3337.183800 1.524E-21 2.387E+01.06350.116 1324.01590.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 22e     3666431212 2 1 1 1   141.0  135.0
261 3337.360800 5.627E-23 1.627E+01.05070.094 1751.42380.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 29e     3666431212 2 1 1 1    61.0   59.0
261 3337.446800 1.293E-23 1.862E+01.05600.104 2060.43330.75-.001000 001 2 0 0 0+ u 000 2 0 0 0+ g                    R 26e     3466431212 2 1 1 1    55.0   53.0
261 3337.594800 1.124E-23 2.079E+01.05410.101 2119.23390.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    R 27f     3466431212 2 1 1 1    57.0   55.0
261 3337.613800 1.012E-22 2.213E+01.05240.098 1687.13920.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 28f     3666431212 2 1 1 1    59.0   57.0
261 3337.655694 1.166E-20 2.497E+01.05970.110  705.40240.75-.001000 010 1 1 0 0+ u 000 0 0 0 0+ g                    R 24e     466643 2 2 2 1 1 1    51.0   49.0
261 3337.667800 3.791E-23 2.303E+01.05410.101 2116.18310.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    R 27e     3466431212 2 1 1 1   171.0  165.0
261 3337.693082 3.046E-20 1.954E+01.07040.126  402.22280.75-.001000 001 0 0 0 0+ u 000 0 0 0 0+ g                    R 18e     466643 2 2 2 1 1 1    39.0   37.0
261 3337.877800 2.779E-23 2.284E+01.05600.104 2171.04150.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    R 26e     3466431212 2 1 1 1   165.0  159.0
261 3337.890800 1.538E-23 2.214E+01.05600.104 2286.36300.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    R 26f     3466431212 2 1 1 1   165.0  159.0
262 3337.960000 9.150E-22 4.032E+01.05970.110  688.49100.75-.001000 001 0 0 0 0+   000 0 0 0 0+                      R 24e     006643 0 0 2 1 1 1   408.0  392.0
261 3338.511800 1.400E-23 2.464E+01.05780.107 2093.95950.75-.001000 001 1 1 1-1+ g 000 1 1 1-1+ u                    R 25e     3466431212 2 1 1 1    53.0   51.0
261 3338.673800 4.160E-22 1.979E+01.06350.116 1326.38350.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 22f     3666431212 2 1 1 1    47.0   45.0
261 3338.707800 1.858E-21 2.046E+01.06160.113 1259.97250.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 23e     3666431212 2 1 1 1   147.0  141.0
261 3338.737800 3.056E-22 2.313E+01.04910.091 1708.15770.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 30f     3666431212 2 1 1 1   189.0  183.0
261 3338.913800 5.102E-24 2.217E+01.05600.104 2287.45240.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    R 26e     3466431212 2 1 1 1    55.0   53.0
261 3339.103800 1.991E-22 2.031E+01.04770.087 1776.00170.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 31e     3566431212 2 1 1 1   195.0  189.0
261 3339.201800 2.330E-23 2.484E+01.05410.101 2231.71410.75-.001000 001 1 1 1-1- g 000 1 1 1-1- u                    R 27f     3466431212 2 1 1 1   171.0  165.0
261 3339.204800 2.126E-23 2.290E+01.05410.101 2233.81910.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    R 27f     3466431212 2 1 1 1   171.0  165.0
261 3339.235800 4.072E-22 2.389E+01.06160.113 1378.05290.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 23e     3666431212 2 1 1 1    49.0   47.0
261 3339.238800 5.504E-22 1.845E+01.06160.113 1262.84800.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 23f     3666431212 2 1 1 1    49.0   47.0
261 3339.329800 1.241E-22 1.632E+01.04910.091 1821.83440.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 30e     3666431212 2 1 1 1   189.0  183.0
261 3339.504800 2.952E-23 1.867E+01.05410.101 2124.30980.75-.001000 001 2 0 0 0+ u 000 2 0 0 0+ g                    R 27e     3466431212 2 1 1 1   171.0  165.0
261 3339.622800 2.537E-23 2.084E+01.05240.098 2185.16820.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    R 28f     3466431212 2 1 1 1   177.0  171.0
261 3339.680800 9.521E-24 2.309E+01.05240.098 2181.82910.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    R 28e     3466431212 2 1 1 1    59.0   57.0
261 3339.715800 2.301E-22 2.265E+01.05070.094 1755.48240.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 29f     3666431212 2 1 1 1   183.0  177.0
261 3339.735336 2.741E-20 2.508E+01.05780.107  764.13310.75-.001000 010 1 1 0 0+ u 000 0 0 0 0+ g                    R 25e     466643 2 2 2 1 1 1   159.0  153.0
261 3339.826297 7.653E-20 1.937E+01.06880.124  446.89070.75-.001000 001 0 0 0 0+ u 000 0 0 0 0+ g                    R 19e     466643 2 2 2 1 1 1   123.0  117.0
261 3339.945800 3.907E-24 2.221E+01.05410.101 2349.99270.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    R 27f     3466431212 2 1 1 1    57.0   55.0
262 3339.962900 7.210E-22 4.044E+01.05780.107  745.81500.75-.001000 001 0 0 0 0+   000 0 0 0 0+                      R 25e     006643 0 0 2 1 1 1   424.0  408.0
261 3340.034800 7.056E-24 2.291E+01.05410.101 2234.74560.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    R 27e     3466431212 2 1 1 1    57.0   55.0
261 3340.551800 3.242E-23 2.470E+01.05600.104 2155.11230.75-.001000 001 1 1 1-1+ g 000 1 1 1-1+ u                    R 26e     3466431212 2 1 1 1   165.0  159.0
261 3340.765800 4.868E-22 2.035E+01.05970.110 1316.29740.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 24e     3666431212 2 1 1 1    51.0   49.0
261 3340.792800 7.380E-23 2.318E+01.04770.087 1781.15220.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 31f     3566431212 2 1 1 1    65.0   63.0
261 3340.847800 9.775E-22 1.938E+01.06160.113 1380.63460.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 23f     3666431212 2 1 1 1   147.0  141.0
261 3341.064800 4.757E-23 2.036E+01.04630.083 1851.00770.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 32e     3566431212 2 1 1 1    67.0   65.0
261 3341.101800 1.165E-23 2.223E+01.05410.101 2351.23800.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    R 27e     3466431212 2 1 1 1   171.0  165.0
261 3341.215800 5.842E-24 2.490E+01.05240.098 2297.64840.75-.001000 001 1 1 1-1- g 000 1 1 1-1- u                    R 28f     3466431212 2 1 1 1    59.0   57.0
261 3341.272800 9.664E-22 2.392E+01.05970.110 1434.43190.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 24e     3666431212 2 1 1 1   153.0  147.0
261 3341.283800 3.001E-23 1.637E+01.04770.087 1894.57930.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 31e     3566431212 2 1 1 1    65.0   63.0
261 3341.325800 1.287E-21 1.821E+01.05970.110 1319.42180.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 24f     3666431212 2 1 1 1   153.0  147.0
261 3341.547800 7.389E-24 1.872E+01.05240.098 2190.55300.75-.001000 001 2 0 0 0+ u 000 2 0 0 0+ g                    R 28e     3466431212 2 1 1 1    59.0   57.0
261 3341.634800 6.282E-24 2.090E+01.05070.094 2253.45610.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    R 29f     3466431212 2 1 1 1    61.0   59.0
261 3341.676800 2.125E-23 2.315E+01.05070.094 2249.81590.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    R 29e     3466431212 2 1 1 1   183.0  177.0
261 3341.801265 7.063E-21 2.517E+01.05600.104  825.20440.75-.001000 010 1 1 0 0+ u 000 0 0 0 0+ g                    R 26e     466643 2 2 2 1 1 1    55.0   53.0
261 3341.803800 5.741E-23 2.317E+01.04910.091 1826.17070.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 30f     3666431212 2 1 1 1    63.0   61.0
261 3341.944206 2.107E-20 1.919E+01.06710.121  493.90460.75-.001000 001 0 0 0 0+ u 000 0 0 0 0+ g                    R 20e     466643 2 2 2 1 1 1    43.0   41.0
262 3341.954100 5.600E-22 4.049E+01.05600.104  805.42300.75-.001000 001 0 0 0 0+   000 0 0 0 0+                      R 26e     006643 0 0 2 1 1 1   440.0  424.0
261 3341.987800 8.817E-24 2.227E+01.05240.098 2415.96850.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    R 28f     3466431212 2 1 1 1   177.0  171.0
261 3342.183800 1.592E-23 2.298E+01.05240.098 2300.80620.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    R 28e     3466431212 2 1 1 1   177.0  171.0
261 3342.808800 1.133E-21 2.023E+01.05780.107 1374.96120.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 25e     3666431212 2 1 1 1   159.0  153.0
261 3342.831800 1.584E-22 2.324E+01.04630.083 1856.48790.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 32f     3566431212 2 1 1 1   201.0  195.0
261 3343.010800 1.010E-22 2.040E+01.04500.081 1928.34380.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 33e     3566431212 2 1 1 1   207.0  201.0
261 3343.012800 2.515E-22 1.895E+01.05970.110 1437.23710.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 24f     3666431212 2 1 1 1    51.0   49.0
261 3343.222800 6.449E-23 1.640E+01.04630.083 1969.65800.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 32e     3566431212 2 1 1 1   201.0  195.0
261 3343.295800 2.515E-22 2.393E+01.05780.107 1493.15200.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 25e     3666431212 2 1 1 1    53.0   51.0
261 3343.396800 3.296E-22 1.795E+01.05780.107 1378.34470.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 25f     3666431212 2 1 1 1    53.0   51.0
