 55 2029.844102 4.733E-28 2.422E+01.07120.077 2054.07920.74-.001841              2              1                    R  2      475663 510 5 5 1 8    14.0   10.0
 51 2030.158686 4.431E-28 4.589E+01.05450.059 4712.71560.71-.002803              3              2                    P 15      475663 510 5 5 1 8    29.0   31.0
 54 2030.416210 4.988E-31 4.637E+01.05950.065 4372.35720.75-.002591              3              2                    P  9      475663 510 5 5 1 8   102.0  114.0
 54 2030.730101 9.898E-24 1.501E+01.05030.053  864.53020.67-.002832              1              0                    P 21      475623 510 5 5 1 8   246.0  258.0
 53 2030.858074 2.194E-30 5.199E+01.07120.077 4180.60530.74-.001726              3              2                    P  3      475663 510 5 5 1 8     5.0    7.0
 52 2030.862144 1.479E-29 4.961E+01.06770.074 4202.92200.74-.001961              3              2                    P  4      475663 510 5 5 1 8    14.0   18.0
 56 2031.271154 1.269E-24 1.508E+01.05860.064  196.76960.75-.002651              1              0                    P 10      475663 510 5 5 1 8   228.0  252.0
 54 2031.312418 3.691E-27 3.031E+01.05450.059 2561.66900.71-.002803              2              1                    P 15      475663 510 5 5 1 8   174.0  186.0
 51 2032.352848 3.284E-21 1.519E+01.04710.050 1346.60080.67-.002822              1              0                    P 26      475623 510 5 5 1 8    51.0   53.0
 52 2032.870174 2.617E-25 3.061E+01.05860.064 2296.37670.75-.002651              2              1                    P 10      475663 510 5 5 1 8    38.0   42.0
 56 2033.070928 7.682E-29 3.446E+01.07120.077 2089.73550.74-.001726              2              1                    P  3      475663 510 5 5 1 8    60.0   84.0
 53 2033.083415 5.101E-26 3.074E+01.05950.065 2255.40100.75-.002591              2              1                    P  9      475663 510 5 5 1 8    17.0   19.0
 55 2033.123012 4.647E-24 1.705E+01.07120.077   20.95620.74-.001726              1              0                    P  3      475663 510 5 5 1 8    10.0   14.0
 55 2033.184692 6.011E-28 2.524E+01.06770.074 2064.46620.74-.001780              2              1                    R  3      475663 510 5 5 1 8    18.0   14.0
 52 2033.417411 1.302E-21 1.504E+01.05380.058  499.51460.70-.002814              1              0                    P 16      475663 510 5 5 1 8    62.0   66.0
 53 2033.851449 2.907E-22 1.505E+01.05450.059  439.11570.71-.002803              1              0                    P 15      475663 510 5 5 1 8    29.0   31.0
 51 2034.135174 2.160E-24 3.059E+01.05100.054 2942.30280.67-.002832              2              1                    P 20      475663 510 5 5 1 8    39.0   41.0
 54 2034.361160 5.218E-31 4.699E+01.06060.066 4339.24910.75-.002514              3              2                    P  8      475663 510 5 5 1 8    90.0  102.0
 51 2034.408303 5.455E-28 4.630E+01.05530.059 4656.17240.72-.002787              3              2                    P 14      475663 510 5 5 1 8    27.0   29.0
 53 2034.519606 1.544E-30 5.808E+01.07570.081 4169.81520.75-.001431              3              2                    P  2      475663 510 5 5 1 8     3.0    5.0
 52 2034.569965 1.192E-29 5.238E+01.07120.077 4188.48140.74-.001726              3              2                    P  3      475663 510 5 5 1 8    10.0   14.0
 54 2035.122404 1.384E-23 1.513E+01.05100.054  786.03900.67-.002832              1              0                    P 20      475663 510 5 5 1 8   234.0  246.0
 56 2035.127034 1.361E-24 1.526E+01.05950.065  161.00280.75-.002591              1              0                    P  9      475663 510 5 5 1 8   204.0  228.0
 54 2035.483542 4.524E-27 3.057E+01.05530.059 2506.03390.72-.002787              2              1                    P 14      475663 510 5 5 1 8   162.0  174.0
 55 2036.494502 7.038E-28 2.595E+01.06510.071 2078.31500.74-.001736              2              1                    R  4      475663 510 5 5 1 8    22.0   18.0
 55 2036.676040 3.266E-24 1.904E+01.07570.081   10.47830.75-.001431              1              0                    P  2      475663 510 5 5 1 8     6.0   10.0
 56 2036.680742 5.404E-29 3.849E+01.07570.081 2079.09400.75-.001431              2              1                    P  2      475663 510 5 5 1 8    36.0   60.0
 52 2036.801770 2.817E-25 3.097E+01.05950.065 2259.96680.75-.002591              2              1                    P  9      475663 510 5 5 1 8    34.0   38.0
 53 2036.968251 5.324E-26 3.114E+01.06060.066 2222.75230.75-.002514              2              1                    P  8      475663 510 5 5 1 8    15.0   17.0
 51 2037.025324 5.134E-21 1.531E+01.04770.051 1247.05920.67-.002824              1              0                    P 25      475623 510 5 5 1 8    49.0   51.0
 52 2037.567979 1.628E-21 1.516E+01.05450.059  440.79120.71-.002803              1              0                    P 15      475663 510 5 5 1 8    58.0   62.0
 53 2037.954822 3.549E-22 1.518E+01.05530.059  384.26120.72-.002787              1              0                    P 14      475663 510 5 5 1 8    27.0   29.0
 53 2038.148880 8.011E-31 8.760E+01.08030.087 4162.62160.76-.001060              3              2                    P  1      475663 510 5 5 1 8     1.0    3.0
 52 2038.245476 8.393E-30 5.852E+01.07570.081 4177.65050.75-.001431              3              2                    P  2      475663 510 5 5 1 8     6.0   10.0
 54 2038.273547 5.278E-31 4.772E+01.06180.068 4309.81660.75-.002418              3              2                    P  7      475663 510 5 5 1 8    78.0   90.0
 51 2038.582374 2.975E-24 3.082E+01.05170.055 2866.29750.67-.002831              2              1                    P 19      475663 510 5 5 1 8    37.0   39.0
 51 2038.624974 6.559E-28 4.671E+01.05610.060 4603.38890.73-.002765              3              2                    P 13      475663 510 5 5 1 8    25.0   27.0
 56 2038.952633 1.418E-24 1.546E+01.06060.066  128.80910.75-.002514              1              0                    P  8      475663 510 5 5 1 8   180.0  204.0
 54 2039.483810 1.894E-23 1.525E+01.05170.055  711.26650.67-.002831              1              0                    P 19      475663 510 5 5 1 8   222.0  234.0
 54 2039.622935 5.417E-27 3.084E+01.05610.060 2454.09830.73-.002765              2              1                    P 13      475663 510 5 5 1 8   150.0  162.0
 55 2039.773411 7.778E-28 2.648E+01.06320.069 2095.62500.74-.001710              2              1                    R  5      475663 510 5 5 1 8    26.0   22.0
 55 2040.199012 1.692E-24 2.872E+01.08030.087    3.49280.76-.001060              1              0                    P  1      475663 510 5 5 1 8     2.0    6.0
 56 2040.259386 2.802E-29 5.805E+01.08030.087 2071.99940.76-.001060              2              1                    P  1      475663 510 5 5 1 8    12.0   36.0
 52 2040.701859 2.942E-25 3.138E+01.06060.066 2227.19410.75-.002514              2              1                    P  8      475663 510 5 5 1 8    30.0   34.0
 53 2040.821624 5.375E-26 3.162E+01.06180.068 2193.72830.75-.002418              2              1                    P  7      475663 510 5 5 1 8    13.0   15.0
 51 2041.666460 7.865E-21 1.542E+01.04830.051 1151.31500.67-.002827              1              0                    P 24      475623 510 5 5 1 8    47.0   49.0
 52 2041.687842 1.989E-21 1.530E+01.05530.059  385.72750.72-.002787              1              0                    P 14      475663 510 5 5 1 8    54.0   58.0
